ticket_id,short_description,create_time,updated_time,creator_id,description
SCTASK0921085,"Ncep Event-Audience&EM-申请会议劳务是灰色","2025-04-09 17:04:23.000000","2025-04-09 17:04:52.000000",kjmw056,"PRID:kwwv240
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86
 
Problem Description:
1.   申请会议，劳务那边选项是灰色的，填不上去    
2.       
3.
#ID："
INC2042498,NCEP-CRM-实名认证-无法实名认证,"2025-04-09 17:04:18.000000","2025-04-09 17:06:31.000000",kpgl336,"PRID:KCNV174
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86 18195190418

Problem Description:
用户表示无法实名认证，两种情况1.扫码后显示的是别人信息。2.提示此号码已注册
#ID：01ES0K58J4BTBAEUJJAKF75AES000RBC
"
SCTASK0921082,"Ncep Speaker-Lv Change-调整级别","2025-04-09 17:03:26.000000","2025-04-09 17:04:24.000000",kvbb326,"PRID:KLTT582
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:
Problem Description:
1.中央级讲者申请条件
2.
3.
"
INC2042486,"NCEP Event-Tencent-腾讯会议链接白屏","2025-04-09 17:02:44.000000","2025-04-09 17:06:50.000000",kmhj310,"PRID：KWPN946
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86 
Problem Description:
1上午点击腾讯会议链接白屏了。现在点击又可以了，什么原因
2
Troubleshooting Steps:
1怀疑的是网络问题，建议下次遇到可以尝试切换下网络，或者刷新试试
2
3.用户确认同意关单
#ID：01ES0K58J4BTBAEUJJAKF75AES000RAD"
SCTASK0921072,"Ncep Event-Audience&EM-咨询会议选错是否可以修改","2025-04-09 17:02:21.000000","2025-04-09 17:03:01.000000",kjmw056,"PRID:kfgp039
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86
 
Problem Description:
1.会议忘记勾选线下会了，是否可以报备修改      
2.       
3.
#ID："
SCTASK0921071,ICan-other-协助申诉流程中止OMM,"2025-04-09 17:02:10.000000","2025-04-10 09:49:10.000000",kjwc657,"PRID:KTJG635
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:18218722869
Problem Description:
omm-正常召开，用户误操作上传图片申诉，目前活动申诉卡在待业务审批，咨询能否协助撤回会中止，让会议飞检状态结束
CI250324349546
Troubleshooting Steps:
1.需派单协助
 
#ID:01ES0K58J4BTBAEUJJAKF75AES000RAU"
SCTASK0921066,eApproval-捐赠提案申请-提交材料的时候一直在转,"2025-04-09 17:01:47.000000","2025-04-09 17:32:06.000000",kcnh348,"PRID:KMFJ633
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+8613135791886
Problem Description:
1.赞助项目提交材料的时候一直在转，无法提交材料
2.SP-2023-1488 
3.转单相关团队处理
#ID：01ES0K58J4BTBAEUJJAKF75AES000RB5"
SCTASK0921063,iBuy-PO修改,"2025-04-09 17:01:36.000000","2025-04-10 14:08:40.000000",kkhh543,"PRID:KBCM959
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86 17671072507
 
Problem Description:
1.用户要修改PO 需要帮助
2.用户希望通过Teams联系 麻烦帮忙处理
3.转单相关团队处理"
SCTASK0921061,"NCEP-CRM-Add Customer-关联客户","2025-04-09 17:01:26.000000","2025-04-09 17:05:34.000000",kkwk546,"PRID：KFFT373
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86 
Problem Description:咨询如何关联客户
Troubleshooting Steps:
1.变更产品范围维护问卷
2.
3.用户确认同意关单
#ID：01ES0K58J4BTBAEUJJAKF75AES000RBA"
INC2042472,"Ncep Event-Payment-无法选择劳务","2025-04-09 17:01:04.000000","2025-04-09 17:02:35.000000",kqmk961,"PRID: KPKK826

User Current Location/用户当前位置: 
User Contact Phone NO./用户联系电话:+86 18390857959
Problem Description:
1. 用户表示讲者无法选择劳务
2. 
3.
#ID：01ES0K58J4BTBAEUJJAKF75AES000RBD"
SCTASK0921039,"Ncep Event-Sign in-咨询线下会在哪里签到","2025-04-09 17:00:15.000000","2025-04-09 17:00:46.000000",kjmw056,"PRID:kxzf220
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86
 
Problem Description:
1.  咨询线下会在哪里签到     
2.       
3.
#ID："
SCTASK0921037,"NCEP Event-Tencent-为什么设置了跟随主持人试图回放还是黑色","2025-04-09 17:00:10.000000","2025-04-09 17:10:06.000000",kpgl336,"PRID:KMLG874
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86 15614331307

Problem Description:
1. 昨天的自讲会，已经设置了跟随主持人试图，但是看回放还是黑色，看不到露脸，什么原因呢    
2. 活动编号：EO250407369279 用户着急，需要加急    
3.转单相关团队处理"
INC2042460,Workmate-IT用户申请-无法提交,"2025-04-09 16:59:45.000000","2025-04-09 17:01:51.000000",kmnk836,"PRID:KZCM734
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:
Problem Description:
1.同事表示IT用户申请无法提交
2.
3.
#ID:01ES0K58J4BTBAEUJJAKF75AES000RB4
"
SCTASK0921029,"Ncep Event-History Check-需要查询讲者的次数-讲者相关","2025-04-09 16:59:10.000000","2025-04-09 17:21:09.000000",kpzc084,"PRID：KWPK850
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86    15797755116
Problem Description:
1 需要查询讲者的次数被占用了2次，这是被谁占用了，如果是系统问题请释放讲者的所有次数，谢谢
2. 讲者的客户编码：GDGZ174064
3派单至相关团队
#ID：01ES0K58J4BTBAEUJJAKF75AES000RB0"
SCTASK0921023,Office-Outlook-代理人查看邮件,"2025-04-09 16:58:27.000000","2025-04-09 16:59:48.000000",kkhh543,"PRID：KVJF020
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86
Problem Description:用户反馈代理了老板的outlook但是查看不到邮件
Troubleshooting Steps:
1.远程用户发现用户点错了 成功找到邮件
2.
3.用户确认同意关单"
SCTASK0921021,Intune-Other-需要重新添加至Intune,"2025-04-09 16:58:10.000000","2025-04-09 20:55:35.000000",kxvx387,"Mail Received Time:2025-04-08 16:41
Mail Replied Time:2025-04-08 16:57

PRID:khns614
 User Current Location/用户当前位置:
 User Contact Phone NO./用户联系电话:+86  18626379259
 Problem Description:
 1.这台X13更换主板需要删除原有CSV重新添加至Intune。

SN: PC2FMG3P

UUID:B1F23D4C-2553-11B2-A85C-F06E911DE4C5

Model: X13

 2.辛苦同事帮助处理，谢谢！
 3.转单相关团队处理
 #ID:"
SCTASK0921020,"Ncep Event-ContentHub-咨询讲者播放材料相关","2025-04-09 16:58:09.000000","2025-04-09 16:58:42.000000",kjmw056,"PRID:kpmb029
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86
 
Problem Description:
1. 会议讲者是a，过审幻灯是b讲者的，咨询是否合规
2.       
3.
#ID："
INC2042445,"Ncep Speaker-Renew-审批通过后还是显示禁用过期","2025-04-09 16:57:29.000000","2025-04-09 16:58:06.000000",kcnh348,"PRID：KFHQ509
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86 
Problem Description:讲者续签审批通过后还是显示禁用过期
#ID：01ES0K58J4BTBAEUJJAKF75AES000RAV"
SCTASK0921014,"Ncep Event-AI Coach-未出分数报告","2025-04-09 16:57:20.000000","2025-04-09 17:09:03.000000",kjwc657,"PRID:KCBW747
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:18616933262
Problem Description:
AI自讲没有成绩
EC250406367994
CN-140480
Troubleshooting Steps:
1.需派单协助
 
#ID:01ES0K58J4BTBAEUJJAKF75AES000QR4"
SCTASK0921007,凭证管理系统-申请权限,"2025-04-09 16:56:21.000000","2025-04-09 18:03:15.000000",kkhh543,"PRID:KCFF566
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86 17860506354
 
Problem Description:
1.用户的老板(KBDB624)需要登录凭证管理系统的权限，麻烦帮忙处理
2.
3.转单相关团队处理"
INC2042432,Hardware-系统提示网络不佳,"2025-04-09 16:55:32.000000","2025-04-09 17:41:48.000000",kvbb326,"PRID: KNWL671

User Current Location/用户当前位置: 
User Contact Phone NO./用户联系电话: 18895664393

Problem Description:
1 用户反馈 4032550 仅在开腾讯会议时有系统提示网络不佳 安徽芜湖，居家办公，相同网络，更换设备则没有此系统消息。重启过设备，更换过网络。
2.         
3. 转单到相关团队
#ID:01ES0K58J4BTBAEUJJAKF75AES000RAN
"
INC2042424,"Ncep Event-Audience&EM-主持人被顶掉","2025-04-09 16:55:03.000000","2025-04-09 16:56:16.000000",kjmw056,"PRID:kmbh704
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86
 
Problem Description:
1. 老师讲完了我才发现主持人被顶掉了      
2.       
3.
#ID："
SCTASK0920982,"China Device Service - Asset management - iPad - Loss of assets","2025-04-09 16:53:48.000000","2025-04-09 17:04:40.000000",kjxq557,"China Device Service - Asset management -iPad -Loss of assets"
SCTASK0920980,Office-Outlook-释放拦截邮件,"2025-04-09 16:53:29.000000","2025-04-09 16:54:37.000000",kmnk836,"PRID:KZVM165
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:
Problem Description:
1.同事表示邮件被拦截
2.
3."
SCTASK0920977,e学荟服务号-实名认证-认证的生效时间,"2025-04-09 16:53:09.000000","2025-04-09 16:53:46.000000",kjmw056,"PRID:kjkc068
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86
 
Problem Description:
1. 转院后客户需要重新地推认证吗？扫码认证后多久显示？      
2.       
3.
#ID："
SCTASK0920971,"Ncep Speaker-Renew-如何续签","2025-04-09 16:52:42.000000","2025-04-09 16:53:27.000000",kcpj788,"PRID:KXXP895
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:
Problem Description:
讲者续签步骤
Troubleshooting Steps:
1.变更讲者信息-候选人简历板块上传最新简历-提交审批我的讲者-搜索到客户-变更讲者信息-候选人简历板块上传最新简历-提交审批
2.
3.用户认可，同意关单"
SCTASK0920968,Account-查询K账号,"2025-04-09 16:52:18.000000","2025-04-09 16:59:28.000000",kkwk546,"PRID：KVFW376
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86 
Problem Description:用户需要查询K账号
Troubleshooting Steps:
1.通过员工号帮助用户查询
2.
3.用户确认同意关单
#ID：01ES0K58J4BTBAEUJJAKF75AES000RA6"
INC2042404,NCEP-CRM-Call-拜访不达标,"2025-04-09 16:52:09.000000","2025-04-09 16:53:45.000000",kqmk961,"PRID: KBML731

User Current Location/用户当前位置: 
User Contact Phone NO./用户联系电话:+86 
Problem Description:
1. 用户表示拜访不达标如何进行SFE申诉
2. 
3.
#ID：01ES0K58J4BTBAEUJJAKF75AES000RAP"
INC2042392,"Win 11-System Issue-没信号","2025-04-09 16:51:09.000000","2025-04-09 16:51:55.000000",klzq975,"PRID:KQKJ281
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:18669007669
Problem Description:
1.客户反馈电脑连接无线网
2.
3.
#ID：01ES0K58J4BTBAEUJJAKF75AES000RAK"
SCTASK0920953,"Ncep Event-Sign in-入会验证失败","2025-04-09 16:50:59.000000","2025-04-09 16:51:31.000000",kjmw056,"PRID:kbnx612
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86
 
Problem Description:
1.  客户入会验证码总是验证失败     
2.       
3.
#ID："
SCTASK0920950,"Ncep Speaker-Business Rule-申请条件","2025-04-09 16:50:10.000000","2025-04-09 16:53:48.000000",kcpj788,"PRID:KLTT582
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:
Problem Description:
中央级讲者申请条件
Troubleshooting Steps:
1.发送讲者评估表
2.
3.用户认可，同意关单"
SCTASK0920948,"Ncep Event-RepPresent-查询AZU报表为什么只显示1场自讲会议","2025-04-09 16:49:46.000000","2025-04-09 16:49:46.000000",kpzc084,"PRID：KXXZ772
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86    18660252226
Problem Description:
1 客户反馈：我开了2场自讲会，但是AZU报表里就显示我有一场会议有效啊，另一场是为什么无效啊？请后台查询具体的原因告知我，谢谢
2. 我开的2场自讲会议的会议号是：
EO250331357523
EO250402364151
3派单至相关团队
#ID：01ES0K58J4BTBAEUJJAKF75AES000RA7"
SCTASK0920943,"Ncep Event-Audience&EM-问卷二维码不显示","2025-04-09 16:49:05.000000","2025-04-09 16:49:36.000000",kjmw056,"PRID:kzbx721
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86
 
Problem Description:
1.  会议关联问卷二维码显示不出来    
2.       
3.
#ID："
SCTASK0920941,"Ncep Speaker-Special Process-讲者冻结","2025-04-09 16:48:35.000000","2025-04-09 16:49:15.000000",kjwc657,"PRID:kgzd967
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:15688992845
Problem Description:讲者冻结如何解冻
Troubleshooting Steps:
1.发起解冻申请后直线和二级老板网页端审批
2.用户同意关单
 
#ID:01ES0K58J4BTBAEUJJAKF75AES000RA9"
SCTASK0920940,"Mobile Portal-销售预估-提交之后还是显示待提交","2025-04-09 16:48:26.000000","2025-04-09 17:15:18.000000",kcnh348,"PRID：KMDR390
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+8615825375408 
Problem Description:
1.掌上AZ提交销售预估点击查看并提交之后，没有再显示提交按钮，显示待提交 
2. 
3.转单相关团队处理
#ID：01ES0K58J4BTBAEUJJAKF75AES000RA4"
INC2042363,【ActiveSync】iPadのメールアプリが使えない件,"2025-04-09 16:47:30.000000","2025-04-09 16:49:13.000000",kjds929,"#ID:01ES0K58J4BTBAEUJJAKF75AES000RA3
【詳細】
iPadのメールとOutlook両方のアイコンがある
メールのほうが、3月1日から受信ができていない

エラーメッセージが出てメールのアカウント設定をしてください
IDも分からない

Outlookのほうはみれる
PCと携帯はOK

【対応】
AZEmailパスワードを再入力＞解決"
INC2042360,"REQ0965821, REQ0965863のリクエストについて、最終的にメール機能が付与されているのか確認したい","2025-04-09 16:47:06.000000","2025-04-10 13:52:34.000000",kqbp283,"■◇問合せ内容◇■
以前申請したチケットについての確認です。
Miki Masutani
REQ0965821, REQ0965863
これらはClosedされていますが、メールアドレスがoutlookに表示されていません。Mail 機能しているかお調いただけませんか？
両方ともメール機能を追加してくださっていると思っていましたが、私のoutlookでは見つかりませんでした。

■◇対応内容◇■
確認後のご連絡をお約束しました。"
SCTASK0920931,"Ncep Event-ContentHub-咨询如何更换材料","2025-04-09 16:47:03.000000","2025-04-09 16:47:40.000000",kjmw056,"PRID:kfjg976
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86
 
Problem Description:
1.   会议换演讲材料，怎么操作    
2.       
3.
#ID："
INC2042356," China Asset – device - lost / wipe ","2025-04-09 16:46:39.000000","2025-04-10 12:21:23.000000",kjxq557,"PRID:KHBJ621
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:15757116304
 
Problem Description:
1.1. 记录设备序列号。DMPFL070Q1L6

2. 记录丢失时设备状态（关机、锁定、桌面活跃状态）锁定
如是桌面活跃状态，在Intune进行lock or Restart的动作
3. 记录密码是否一并丢失（例如是否有将密码写在本子上且本子跟随设备一并丢失N
4. 是否包含涉密文件N
5. 记录丢失日期4.7
6. 记录可能丢失的地点杭州
7. 记录是否有报警，是否有报警号码（如无可不提供）N
8. 用户设备是否有绑定验证器N 
9. 是否被监管机构扣押N

2.SD已修改密码
3.转单到相关团队
#ID:01ES0K58J4BTBAEUJJAKF75AES000R9G
"
INC2042350,"Forecast Website-System Issue-不能提交","2025-04-09 16:45:55.000000","2025-04-09 16:52:47.000000",kxvx387,"PRID：KCNV174
 User Current Location/用户当前位置:
 User Contact Phone NO./用户联系电话: +86       
Problem Description:不能提交
 Troubleshooting Steps:
 1.用户反馈退出掌上az后好用了
 2.
 3.用户同意关单
  #ID：01ES0K58J4BTBAEUJJAKF75AES000RA2"
SCTASK0920917,"Ncep Event-Business Rule-咨询会议取消后讲者次数是否释放","2025-04-09 16:45:46.000000","2025-04-09 16:46:24.000000",kmhj310,"PRID：KNVG775
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86 
Problem Description:
1 会议讲者次数剩1次了，会议需要取消重新申请，讲者次数是否会释放呢
2
Troubleshooting Steps:
1已告知取消会议可以释放讲者次数
2
3.用户确认同意关单
#ID：01ES0K58J4BTBAEUJJAKF75AES000R9U"
SCTASK0920913,"Active Directory Password Reset (Service Desk to reset)","2025-04-09 16:45:30.000000","2025-04-09 16:46:28.000000",kjxq557,"Active Directory Password Reset (Service Desk to reset)"
SCTASK0920915,"Ncep Event-AI Coach-ai自讲无分数","2025-04-09 16:45:30.000000","2025-04-09 16:50:08.000000",kkwk546,"PRID：KFBR218
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86 
Problem Description:用户反馈ai自讲无分数
Troubleshooting Steps:
1.告知用户需要演讲可打分材料
2.
3.用户确认同意关单
#ID：01ES0K58J4BTBAEUJJAKF75AES000R9T"
SCTASK0920911,"Ncep Event-Log on-登录老板的账号-登录相关","2025-04-09 16:45:10.000000","2025-04-10 10:42:08.000000",kcpj788,"PRID:KWQN384
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:15727064513
Problem Description:
1.需要使用自己的iPad登录老板的账号，Safari和Google都无法切换账号，清理浏览器缓存无效，https://login.microsoftonline.com/无法打开
2.
3.转单到相关团队
#ID：01ES0K58J4BTBAEUJJAKF75AES000R9B"
SCTASK0920910,"Ncep Event-Audience&EM-咨询参会人怎么删除","2025-04-09 16:45:07.000000","2025-04-09 16:45:35.000000",kjmw056,"PRID:kjgl708
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86
 
Problem Description:
1. 参会人怎么删除      
2.       
3.
#ID："
SCTASK0920907,CtripBiz-Operation-Approve-更换审批人,"2025-04-09 16:44:23.000000","2025-04-09 16:44:51.000000",kpgl336,"PRID:KLXN942
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86 18275617125

Problem Description:
1.  用户转岗了，审批人还是之前经理，需要更换成   kjpv888
2.     
3.转单相关团队处理"
SCTASK0920906,NCEP-CMS-播放信息确认,"2025-04-09 16:44:10.000000","2025-04-09 18:43:00.000000",kvgh246,"PRID: kjlw193
User Current Location/用户当前位置: 
User Contact Phone NO./用户联系电话:+86 
Problem Description:
1. CR250329356413 存在NCEP系统播放幻灯出错问题，CN-154869，业务提单，可Teams联系teresa.yin@astrazeneca.com
2. 
3.
#ID："
INC2042335,NCEP-CRM-地推操作-无法地推,"2025-04-09 16:43:57.000000","2025-04-09 16:44:44.000000",klzq975,"PRID:KCJK062
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:
Problem Description:
1.客户反馈客户无法地推显示已经有信息了
2.
3.
#ID：01ES0K58J4BTBAEUJJAKF75AES000R9P"
SCTASK0920901,Workmate-IT用户申请-申请投影仪搜索不到cc,"2025-04-09 16:43:32.000000","2025-04-09 16:43:57.000000",kkwk546,"PRID：KZCM734
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86 
Problem Description:用户反馈申请投影仪搜索不到cc
Troubleshooting Steps:
1.联系自己部门确认CC
2.
3.用户确认同意关单
#ID：01ES0K58J4BTBAEUJJAKF75AES000R9I"
INC2042324,【ZPA】iphoneのZscalerエラー表示,"2025-04-09 16:43:26.000000","2025-04-09 16:44:59.000000",kscz006,"#ID:01ES0K58J4BTBAEUJJAKF75AES000R9L



【詳細】
iphoneのZscalerエラー表示


【対応】
Zscalerアプリの再インストール案内
改善されない場合はIPHONE端末再起動します
ユーザ了承

・社員番号 ：045988
・PrID ：kdkx408
・氏名 ：山縣 良仁
・所属 ：R&I FSN 東日本 東京2
・連絡先：Ryojin.Yamagata@astrazeneca.com"
SCTASK0920896,"Ncep Event-Audience&EM-咨询邀请函生成问题","2025-04-09 16:42:47.000000","2025-04-09 16:43:16.000000",kjmw056,"PRID:knsf075
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86
 
Problem Description:
1.  申请会议的时候没生成邀请函，老板审批完之后可以再生成吗？     
2.       
3.
#ID："
SCTASK0920894,"In ticket INC2033658 I asked why I was unable to delete user's app device password, and I was told to raise a ticket to get access to priviledge group "mobility","2025-04-09 16:42:19.000000","2025-04-10 10:03:52.000000",kmrd126,"I need this access to assist users deleting passcode on their Apple devices when necessary."
SCTASK0920889,e学荟服务号-讲者协议-隐私协议签署,"2025-04-09 16:41:49.000000","2025-04-10 08:52:21.000000",klgx523,"PRID: KWDH697
User Current Location/用户当前位置: 
User Contact Phone NO./用户联系电话: 
Problem Description: 客户e学荟隐私协议不知道在哪签署
讲者库里看到隐私协议未签署，内容中心给用户发文章也不弹出隐私协议签署
Troubleshooting Steps: 
1. 原本要派单，要求用户发录屏视频，用户后续来邮件表示问题已经自行解决
2. 
3.用户认可，同意关单 
#ID:  01ES0K58J4BTBAEUJJAKF75AES000QV"
SCTASK0920886,NCEP-CMS-播放信息确认,"2025-04-09 16:41:42.000000","2025-04-10 13:46:11.000000",kvgh246,"PRID: kjlw193
User Current Location/用户当前位置: 
User Contact Phone NO./用户联系电话:+86 
Problem Description:
1. CR250331359607存在NCEP系统播放幻灯出错问题，CN-154869，业务提单，可Teams联系teresa.yin@astrazeneca.com
2. 
3.
#ID："
SCTASK0920885,"Ncep Event-SOW-咨询简历签署位置","2025-04-09 16:40:51.000000","2025-04-09 16:41:19.000000",kjmw056,"PRID:kdnn220
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86
 
Problem Description:
1.   电子简历，新建完成，需要员工签署，但是找不到员工签署的地方，待办任务里面有    
2.       
3.
#ID："
INC2042308,Zoom-无法登录ZOOM,"2025-04-09 16:40:47.000000","2025-04-09 16:42:40.000000",kpzc084,"PRID:KFWP582
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86
Problem Description:
1. 无法登录ZOOM如何操作
2. 
3.
Troubleshooting Steps:
1.需要下载ZOOM后再次登录ZOOM和ZOOMworkspace是2个软件啊
2.
3.用户认可，同意关单
#ID：01ES0K58J4BTBAEUJJAKF75AES000R9D
"
SCTASK0920880,"Shared Mailbox-如何新建公共邮箱","2025-04-09 16:40:17.000000","2025-04-09 16:40:44.000000",kcnh348,"PRID：KHBL711
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86 
Problem Description:用户咨询如何新建公共邮箱
Troubleshooting Steps:
1.发送新建公共邮箱的网址
2.
3.用户确认同意关单
#ID：01ES0K58J4BTBAEUJJAKF75AES000R9O"
INC2042304,NCEP-CRM-HCP信息查询-客户编号查询,"2025-04-09 16:39:54.000000","2025-04-09 16:40:47.000000",kxvx387,"PRID：KWWZ719
 User Current Location/用户当前位置:
 User Contact Phone NO./用户联系电话: +86       
Problem Description:客户编号查询
 Troubleshooting Steps:
 1.告诉用户我的讲者-右上角新建-新建HCP讲者-医生姓名-全部客户 搜客户编号
 2.
 3.用户同意关单
  #ID：01ES0K58J4BTBAEUJJAKF75AES000R9N"
INC2042301,"Servicenow-error-Intune Active devices appear in SNOW inactive report","2025-04-09 16:39:42.000000","2025-04-09 16:59:26.000000",kmxp123,"Mail Received Time:2025-04-09 16:15
Mail Replied Time:2025-04-09 16:38

PRID: as caller
Primary Contact: as caller

What user described in the email/ phone/ chat:
1.Dear Team，

The following three devices appeared in indicator Asset End User Not Scanned Last 60 days in March, after check in Intune we found that the devices were active recently. And there are more than three assets in similar situations, below screenshot for your reference as an example.
.
"
INC2042297,"NCEP Event-Tencent-云录制会议号错误","2025-04-09 16:38:45.000000","2025-04-09 17:04:10.000000",kkhh543,"PRID:KJKV816
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86 18004962211
 
Problem Description:
1.用户4.2号的会议 在腾讯会议的云录制发现显示的会议号是NCEP中不符 麻烦帮忙尽快处理
2.会议编号：EO250401360968
3.转单相关团队处理

#ID：01ES0K58J4BTBAEUJJAKF75AES000R6B"
INC2042294,【Outlook】メール同期不可についてご確認のお願い,"2025-04-09 16:38:35.000000","2025-04-10 08:42:52.000000",kqbp283,"■◇問合せ内容◇■
アデコスタッフの一部に、Outlook不具合が生じております。
Matsuhisa, Akemi (JOSP) akemi.matsuhisa1@astrazeneca.com
Sugita, Kiyomi (JOSP) kiyomi.sugita1@astrazeneca.com
Matsukawa, Keiko (JOSP) keiko.matsukawa@astrazeneca.com
Yamamoto, Kirino (JOSP) Kirino.Yamamoto@astrazeneca.com

以上の4名です。センター内を確認したのですが、ASC・ASAのスタッフは問題がなくASRのみ半数程度不具合が生じております。

PC再起動やリセット、もしくは、以下のプロファイルリセットなど試しても、解消しません。
症状としては概ね、共有メールボックスの同期ができず、4/4頃までは確認ができるのですが、それ以降が「フォルダ更新」しなければ見えない、
もしくはフォルダ更新を押しても確認ができないという状況です。

業務上支障があ本件の「補足情報」となります。

直近でComEx_Coupa_JapanというメールBOXを IBE_Coupa_Japanへ名称変更をしていただいたのですが、
不具合が出ている作業者は皆、こちらの閲覧権限を有している者になります。
ちょうど4/4頃に名称変更が実施されたということもございますので、情報として、お伝えさせていただきます。
りますため、至急ご確認いただけますと幸いです。


■◇対応内容◇■
Microsoft Outlook Web Appでの動作を確認中


Mail Received Time: 2025-04-09 14:32
Mail Replied Time:2025-04-09 17:28"
SCTASK0920865,"Ncep Event-AI Coach-咨询自讲可以延后多久","2025-04-09 16:38:21.000000","2025-04-09 16:38:49.000000",kjmw056,"PRID:knmf421
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86
 
Problem Description:
1.    销售自讲会可以延后多久
2.       
3.
#ID："
INC2042291,"Ncep Event-Business Rule-会议不能编辑费用","2025-04-09 16:38:00.000000","2025-04-09 16:39:01.000000",kmhj310,"PRID：KDNV747
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86 
Problem Description:
1申请的费用，选择疾病教育了，不能编辑费用，什么原因呢
2
Troubleshooting Steps:
1已告知院内会是没有付费的，有付费需求建议选跨院店城市会，活动目的选择疾病教育
2
3.用户确认同意关单
#ID：01ES0K58J4BTBAEUJJAKF75AES000R8S
"
SCTASK0920858,"Ncep Speaker-Special Process-讲者冻结","2025-04-09 16:36:27.000000","2025-04-09 16:36:58.000000",kjwc657,"PRID:KKQB849
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:15367381299
Problem Description:讲者冻结如何解冻
Troubleshooting Steps:
1.发起解冻申请后直线和二级老板网页端审批
2.用户同意关单
 
#ID:01ES0K58J4BTBAEUJJAKF75AES000R8V"
SCTASK0920856,"Ncep Event-AI Coach-自讲活动目的选择","2025-04-09 16:36:05.000000","2025-04-09 16:36:32.000000",kjmw056,"PRID:klnj052
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86
 
Problem Description:
1. 咨询自讲活动目的选择     
2.       
3.
#ID："
SCTASK0920853,"Mobile Portal-Logon-掌上AZ下载","2025-04-09 16:35:32.000000","2025-04-09 17:31:28.000000",kjxq557,"PRID:KDHH451
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:
 
Problem Description:
1.客户需要下载掌上AZ
2. 
3. 
Troubleshooting Steps:
1.协助发送下载二维码
2.
3. 用户认可，同意关单
#ID:01ES0K58J4BTBAEUJJAKF75AES000R96"
SCTASK0920847,Account-账号锁定,"2025-04-09 16:34:47.000000","2025-04-09 16:35:28.000000",kmnk836,"PRID:KDQL478
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:
Problem Description:
1.同事表示账号锁定
2.
3."
SCTASK0920842,NCEP-CRM-地推操作-操作咨询,"2025-04-09 16:33:57.000000","2025-04-09 16:34:30.000000",kjwc657,"PRID:KHHV663
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:15588884624
Problem Description:已认证未实名的客户如何重新推送地推二维码
Troubleshooting Steps:
1.e学荟解绑后可以重新推送二维码
2.用户同意关单
 
#ID:01ES0K58J4BTBAEUJJAKF75AES000R8J"
